Cindfam,Cindoff,Cindon,Cinsfam,Cinsoff,Cinson,Cotsfam,Cotsoff,Cotson,Number of Records,Sisascp,Sisastp,Sisinst,Sislect,Sisnork,Sisprof,Sistotl,Unitid (S2013 Sis),Unitid
28300,37600,35880,28300,37600,35880,28300,37600,35880,1,6,24,8,0,0,1,39,204200,204200
11205,15718,,11205,15718,,15675,20188,,1,9,12,38,0,1,5,65,204255,204255
11205,15718,,11205,15718,,15675,20188,,1,9,12,38,0,1,5,65,204255,204255
11205,15718,,11205,15718,,15675,20188,,1,9,12,38,0,1,5,65,204255,204255
11205,15718,,11205,15718,,15675,20188,,1,9,12,38,0,1,5,65,204255,204255
30890,35550,35694,30890,35550,35694,30890,35550,35694,1,34,30,3,0,0,29,96,204264,204264
30890,35550,35694,30890,35550,35694,30890,35550,35694,1,34,30,3,0,0,29,96,204264,204264
30890,35550,35694,30890,35550,35694,30890,35550,35694,1,29,0,0,0,0,26,55,204264,204264
30890,35550,35694,30890,35550,35694,30890,35550,35694,1,0,14,0,0,0,0,14,204264,204264
30890,35550,35694,30890,35550,35694,30890,35550,35694,1,5,16,3,0,0,3,27,204264,204264
30890,35550,35694,30890,35550,35694,30890,35550,35694,1,5,16,3,0,0,3,27,204264,204264
17286,28644,,17286,28644,,17286,28644,,1,0,0,0,0,18,0,18,204307,204307
17286,28644,,17286,28644,,17286,28644,,1,0,0,0,0,18,0,18,204307,204307
20907,24403,,20907,24403,,20907,24403,,1,0,0,6,0,0,0,6,204316,204316
20907,24403,,20907,24403,,20907,24403,,1,0,0,6,0,0,0,6,204316,204316
20907,24403,,20907,24403,,20907,24403,,1,0,0,6,0,0,0,6,204316,204316
20907,24403,,20907,24403,,20907,24403,,1,0,0,6,0,0,0,6,204316,204316
7341,12099,,7341,12099,,10853,15611,,1,32,13,6,0,0,7,58,204422,204422
7341,12099,,7341,12099,,10853,15611,,1,32,13,6,0,0,7,58,204422,204422
7341,12099,,7341,12099,,10853,15611,,1,32,13,6,0,0,7,58,204422,204422
7341,12099,,7341,12099,,10853,15611,,1,8,2,0,0,0,0,10,204422,204422
7341,12099,,7341,12099,,10853,15611,,1,24,11,6,0,0,7,48,204422,204422
10974,16574,,10974,16574,,14334,19934,,1,0,0,0,0,42,0,42,204440,204440
10974,16574,,10974,16574,,14334,19934,,1,0,0,0,0,42,0,42,204440,204440
29904,39012,38502,29904,39012,38502,29904,39012,38502,1,20,30,3,0,2,4,59,204468,204468
29904,39012,38502,29904,39012,38502,29904,39012,38502,1,20,30,3,0,0,4,57,204468,204468
29904,39012,38502,29904,39012,38502,29904,39012,38502,1,20,30,3,0,0,4,57,204468,204468
29904,39012,38502,29904,39012,38502,29904,39012,38502,1,20,30,3,0,0,4,57,204468,204468
29904,39012,38502,29904,39012,38502,29904,39012,38502,1,0,0,0,0,2,0,2,204468,204468
15265,22015,22015,15265,22015,22015,15265,22015,22015,1,8,7,88,0,0,3,106,204486,204486
15265,22015,22015,15265,22015,22015,15265,22015,22015,1,8,7,88,0,0,3,106,204486,204486
15265,22015,22015,15265,22015,22015,15265,22015,22015,1,8,7,88,0,0,3,106,204486,204486
15265,22015,22015,15265,22015,22015,15265,22015,22015,1,8,7,88,0,0,3,106,204486,204486
50786,61891,62132,50786,61891,62132,50786,61891,62132,1,115,102,10,2,0,111,340,204501,204501
50786,61891,62132,50786,61891,62132,50786,61891,62132,1,115,102,10,2,0,111,340,204501,204501
50786,61891,62132,50786,61891,62132,50786,61891,62132,1,99,6,0,0,0,107,212,204501,204501
50786,61891,62132,50786,61891,62132,50786,61891,62132,1,8,46,0,0,0,0,54,204501,204501
50786,61891,62132,50786,61891,62132,50786,61891,62132,1,8,50,10,2,0,4,74,204501,204501
50786,61891,62132,50786,61891,62132,50786,61891,62132,1,6,12,2,1,0,3,24,204501,204501
50786,61891,62132,50786,61891,62132,50786,61891,62132,1,1,36,8,0,0,1,46,204501,204501
50786,61891,62132,50786,61891,62132,50786,61891,62132,1,1,2,0,1,0,0,4,204501,204501
34009,40037,42087,34009,40037,42087,34009,40037,42087,1,30,33,0,0,0,10,73,204617,204617
34009,40037,42087,34009,40037,42087,34009,40037,42087,1,30,33,0,0,0,10,73,204617,204617
34009,40037,42087,34009,40037,42087,34009,40037,42087,1,28,2,0,0,0,10,40,204617,204617
34009,40037,42087,34009,40037,42087,34009,40037,42087,1,0,20,0,0,0,0,20,204617,204617
34009,40037,42087,34009,40037,42087,34009,40037,42087,1,2,11,0,0,0,0,13,204617,204617
34009,40037,42087,34009,40037,42087,34009,40037,42087,1,2,11,0,0,0,0,13,204617,204617
40440,50960,50960,40440,50960,50960,40440,50960,50960,1,70,77,9,2,0,68,226,204635,204635
40440,50960,50960,40440,50960,50960,40440,50960,50960,1,70,77,9,2,0,68,226,204635,204635
40440,50960,50960,40440,50960,50960,40440,50960,50960,1,62,6,0,0,0,66,134,204635,204635
40440,50960,50960,40440,50960,50960,40440,50960,50960,1,3,48,2,0,0,0,53,204635,204635
40440,50960,50960,40440,50960,50960,40440,50960,50960,1,5,23,7,2,0,2,39,204635,204635
40440,50960,50960,40440,50960,50960,40440,50960,50960,1,5,23,7,2,0,2,39,204635,204635
12664,22000,22000,12664,22000,22000,28384,37720,37720,1,13,8,0,0,0,0,21,204662,204662
12664,22000,22000,12664,22000,22000,28384,37720,37720,1,13,8,0,0,0,0,21,204662,204662
12664,22000,22000,12664,22000,22000,28384,37720,37720,1,13,2,0,0,0,0,15,204662,204662
12664,22000,22000,12664,22000,22000,28384,37720,37720,1,0,6,0,0,0,0,6,204662,204662
12700,22036,,12700,22036,,28420,37756,,1,16,9,0,0,0,11,36,204671,204671
12700,22036,,12700,22036,,28420,37756,,1,16,9,0,0,0,11,36,204671,204671
12700,22036,,12700,22036,,28420,37756,,1,16,1,0,0,0,11,28,204671,204671
12700,22036,,12700,22036,,28420,37756,,1,0,8,0,0,0,0,8,204671,204671
12700,22036,22036,12700,22036,22036,28420,37756,37756,1,22,7,0,0,0,8,37,204680,204680
12700,22036,22036,12700,22036,22036,28420,37756,37756,1,22,7,0,0,0,8,37,204680,204680
12700,22036,22036,12700,22036,22036,28420,37756,37756,1,21,0,0,0,0,8,29,204680,204680
12700,22036,22036,12700,22036,22036,28420,37756,37756,1,1,7,0,0,0,0,8,204680,204680
12700,22036,,12700,22036,,28420,37756,,1,17,12,0,0,0,7,36,204699,204699
12700,22036,,12700,22036,,28420,37756,,1,17,12,0,0,0,7,36,204699,204699
12700,22036,,12700,22036,,28420,37756,,1,17,0,0,0,0,7,24,204699,204699
12700,22036,,12700,22036,,28420,37756,,1,0,12,0,0,0,0,12,204699,204699
12700,22036,22036,12700,22036,22036,28420,37756,37756,1,28,18,0,0,0,3,49,204705,204705
12700,22036,22036,12700,22036,22036,28420,37756,37756,1,28,18,0,0,0,3,49,204705,204705
12700,22036,22036,12700,22036,22036,28420,37756,37756,1,28,0,0,0,0,3,31,204705,204705
12700,22036,22036,12700,22036,22036,28420,37756,37756,1,0,18,0,0,0,0,18,204705,204705
15723,25479,25479,15723,25479,25479,31443,41199,41199,1,1112,1266,8,0,0,1113,3499,204796,204796
15723,25479,25479,15723,25479,25479,31443,41199,41199,1,1112,1266,8,0,0,1113,3499,204796,204796
15723,25479,25479,15723,25479,25479,31443,41199,41199,1,839,40,1,0,0,1010,1890,204796,204796
15723,25479,25479,15723,25479,25479,31443,41199,41199,1,26,567,6,0,0,3,602,204796,204796
15723,25479,25479,15723,25479,25479,31443,41199,41199,1,247,659,1,0,0,100,1007,204796,204796
15723,25479,25479,15723,25479,25479,31443,41199,41199,1,247,659,1,0,0,100,1007,204796,204796
11332,19772,,11332,19772,,13178,21618,,1,11,5,1,0,0,0,17,204802,204802
11332,19772,,11332,19772,,13178,21618,,1,11,5,1,0,0,0,17,204802,204802
11332,19772,,11332,19772,,13178,21618,,1,11,2,0,0,0,0,13,204802,204802
11332,19772,,11332,19772,,13178,21618,,1,0,2,0,0,0,0,2,204802,204802
11332,19772,,11332,19772,,13178,21618,,1,0,1,1,0,0,0,2,204802,204802
11332,19772,,11332,19772,,13178,21618,,1,0,1,1,0,0,0,2,204802,204802
11528,19968,,11528,19968,,16064,24504,,1,13,14,0,2,0,2,31,204820,204820
11528,19968,,11528,19968,,16064,24504,,1,13,14,0,2,0,2,31,204820,204820
11528,19968,,11528,19968,,16064,24504,,1,12,4,0,0,0,2,18,204820,204820
11528,19968,,11528,19968,,16064,24504,,1,1,4,0,0,0,0,5,204820,204820
11528,19968,,11528,19968,,16064,24504,,1,0,6,0,2,0,0,8,204820,204820
11528,19968,,11528,19968,,16064,24504,,1,0,6,0,2,0,0,8,204820,204820
11332,19772,,11332,19772,,13178,21618,,1,10,9,13,1,1,1,35,204839,204839
11332,19772,,11332,19772,,13178,21618,,1,10,9,13,1,1,1,35,204839,204839
11332,19772,,11332,19772,,13178,21618,,1,10,0,0,0,0,1,11,204839,204839
11332,19772,,11332,19772,,13178,21618,,1,0,9,0,0,0,0,9,204839,204839
11332,19772,,11332,19772,,13178,21618,,1,0,0,13,1,1,0,15,204839,204839
11332,19772,,11332,19772,,13178,21618,,1,0,0,13,1,1,0,15,204839,204839
11528,19968,,11528,19968,,16064,24504,,1,14,9,3,0,1,3,30,204848,204848
11528,19968,,11528,19968,,16064,24504,,1,14,9,3,0,1,3,30,204848,204848
11528,19968,,11528,19968,,16064,24504,,1,13,0,0,0,0,3,16,204848,204848
11528,19968,,11528,19968,,16064,24504,,1,1,9,0,0,0,0,10,204848,204848
11528,19968,,11528,19968,,16064,24504,,1,0,0,3,0,1,0,4,204848,204848
11528,19968,,11528,19968,,16064,24504,,1,0,0,3,0,1,0,4,204848,204848
17404,25440,24396,17404,25440,24396,26368,34404,33360,1,341,255,84,23,18,227,948,204857,204857
17404,25440,24396,17404,25440,24396,26368,34404,33360,1,341,255,84,23,18,227,948,204857,204857
17404,25440,24396,17404,25440,24396,26368,34404,33360,1,325,8,0,0,0,221,554,204857,204857
17404,25440,24396,17404,25440,24396,26368,34404,33360,1,13,151,0,0,0,0,164,204857,204857
17404,25440,24396,17404,25440,24396,26368,34404,33360,1,3,96,84,23,18,6,230,204857,204857
17404,25440,24396,17404,25440,24396,26368,34404,33360,1,3,96,84,23,18,6,230,204857,204857
11536,19976,,11536,19976,,16064,24504,,1,20,13,0,0,0,6,39,204866,204866
11536,19976,,11536,19976,,16064,24504,,1,20,13,0,0,0,6,39,204866,204866
11536,19976,,11536,19976,,16064,24504,,1,20,2,0,0,0,6,28,204866,204866
11536,19976,,11536,19976,,16064,24504,,1,0,10,0,0,0,0,10,204866,204866
11536,19976,,11536,19976,,16064,24504,,1,0,1,0,0,0,0,1,204866,204866
11536,19976,,11536,19976,,16064,24504,,1,0,1,0,0,0,0,1,204866,204866
15380,21636,,15380,21636,,15380,21636,,1,0,0,0,0,7,0,7,204884,204884
15380,21636,,15380,21636,,15380,21636,,1,0,0,0,0,7,0,7,204884,204884
44260,50860,55690,44260,50860,55690,44260,50860,55690,1,28,44,2,0,0,66,140,204909,204909
44260,50860,55690,44260,50860,55690,44260,50860,55690,1,28,44,2,0,0,66,140,204909,204909
44260,50860,55690,44260,50860,55690,44260,50860,55690,1,24,2,0,0,0,66,92,204909,204909
44260,50860,55690,44260,50860,55690,44260,50860,55690,1,3,40,2,0,0,0,45,204909,204909
44260,50860,55690,44260,50860,55690,44260,50860,55690,1,1,2,0,0,0,0,3,204909,204909
44260,50860,55690,44260,50860,55690,44260,50860,55690,1,1,2,0,0,0,0,3,204909,204909
36764,44372,44276,36764,44372,44276,36764,44372,44276,1,50,36,25,0,0,60,171,204936,204936
36764,44372,44276,36764,44372,44276,36764,44372,44276,1,50,36,25,0,0,60,171,204936,204936
36764,44372,44276,36764,44372,44276,36764,44372,44276,1,46,0,0,0,0,59,105,204936,204936
36764,44372,44276,36764,44372,44276,36764,44372,44276,1,2,30,7,0,0,1,40,204936,204936
36764,44372,44276,36764,44372,44276,36764,44372,44276,1,2,6,18,0,0,0,26,204936,204936
36764,44372,44276,36764,44372,44276,36764,44372,44276,1,2,1,14,0,0,0,17,204936,204936
36764,44372,44276,36764,44372,44276,36764,44372,44276,1,0,5,4,0,0,0,9,204936,204936
8430,12522,,8430,12522,,11644,15736,,1,36,32,40,0,3,91,202,204945,204945
8430,12522,,8430,12522,,11644,15736,,1,36,32,40,0,3,91,202,204945,204945
8430,12522,,8430,12522,,11644,15736,,1,36,29,10,0,0,91,166,204945,204945
8430,12522,,8430,12522,,11644,15736,,1,0,3,30,0,1,0,34,204945,204945
8430,12522,,8430,12522,,11644,15736,,1,0,0,0,0,2,0,2,204945,204945
8430,12522,,8430,12522,,11644,15736,,1,0,0,0,0,2,0,2,204945,204945
,,36598,,,36598,,,36598,1,7,8,1,0,0,6,22,205027,205027
,,36598,,,36598,,,36598,1,7,8,1,0,0,6,22,205027,205027
,,36598,,,36598,,,36598,1,7,8,1,0,0,6,22,205027,205027
,,36598,,,36598,,,36598,1,7,8,1,0,0,6,22,205027,205027
22694,32878,,22694,32878,,22694,32878,,1,0,0,19,0,0,0,19,205054,205054
22694,32878,,22694,32878,,22694,32878,,1,0,0,19,0,0,0,19,205054,205054
22694,32878,,22694,32878,,22694,32878,,1,0,0,19,0,0,0,19,205054,205054
22694,32878,,22694,32878,,22694,32878,,1,0,0,19,0,0,0,19,205054,205054
13200,31670,16700,13200,31670,16700,13200,31670,16700,1,0,0,0,0,0,8,8,205124,205124
13200,31670,16700,13200,31670,16700,13200,31670,16700,1,0,0,0,0,0,8,8,205124,205124
13200,31670,16700,13200,31670,16700,13200,31670,16700,1,0,0,0,0,0,6,6,205124,205124
13200,31670,16700,13200,31670,16700,13200,31670,16700,1,0,0,0,0,0,2,2,205124,205124
13200,31670,16700,13200,31670,16700,13200,31670,16700,1,0,0,0,0,0,2,2,205124,205124
19928,25928,,19928,25928,,19928,25928,,1,0,0,0,0,55,0,55,205179,205179
19928,25928,,19928,25928,,19928,25928,,1,0,0,0,0,55,0,55,205179,205179
27868,36508,35008,27868,36508,35008,27868,36508,35008,1,20,48,5,0,0,16,89,205203,205203
27868,36508,35008,27868,36508,35008,27868,36508,35008,1,20,48,5,0,0,16,89,205203,205203
27868,36508,35008,27868,36508,35008,27868,36508,35008,1,16,23,0,0,0,15,54,205203,205203
27868,36508,35008,27868,36508,35008,27868,36508,35008,1,1,15,0,0,0,0,16,205203,205203
27868,36508,35008,27868,36508,35008,27868,36508,35008,1,3,10,5,0,0,1,19,205203,205203
27868,36508,35008,27868,36508,35008,27868,36508,35008,1,3,10,5,0,0,1,19,205203,205203
33324,40992,,33324,40992,,33324,40992,,1,0,0,8,0,0,0,8,205391,205391
33324,40992,,33324,40992,,33324,40992,,1,0,0,8,0,0,0,8,205391,205391
33324,40992,,33324,40992,,33324,40992,,1,0,0,8,0,0,0,8,205391,205391
33324,40992,,33324,40992,,33324,40992,,1,0,0,8,0,0,0,8,205391,205391
13891,19843,21451,13891,19843,21451,19005,24957,26565,1,48,33,26,0,9,34,150,205443,205443
13891,19843,21451,13891,19843,21451,19005,24957,26565,1,48,33,26,0,9,34,150,205443,205443
13891,19843,21451,13891,19843,21451,19005,24957,26565,1,48,0,0,0,0,34,82,205443,205443
13891,19843,21451,13891,19843,21451,19005,24957,26565,1,0,33,11,0,0,0,44,205443,205443
13891,19843,21451,13891,19843,21451,19005,24957,26565,1,0,0,15,0,9,0,24,205443,205443
13891,19843,21451,13891,19843,21451,19005,24957,26565,1,0,0,2,0,0,0,2,205443,205443
13891,19843,21451,13891,19843,21451,19005,24957,26565,1,0,0,13,0,5,0,18,205443,205443
13891,19843,21451,13891,19843,21451,19005,24957,26565,1,0,0,0,0,4,0,4,205443,205443
5574,11152,,6702,12280,,9870,15448,,1,65,75,16,0,46,169,371,205470,205470
5574,11152,,6702,12280,,9870,15448,,1,65,75,16,0,46,169,371,205470,205470
5574,11152,,6702,12280,,9870,15448,,1,50,2,0,0,0,169,221,205470,205470
5574,11152,,6702,12280,,9870,15448,,1,15,73,16,0,0,0,104,205470,205470
5574,11152,,6702,12280,,9870,15448,,1,0,0,0,0,46,0,46,205470,205470
5574,11152,,6702,12280,,9870,15448,,1,0,0,0,0,42,0,42,205470,205470
5574,11152,,6702,12280,,9870,15448,,1,0,0,0,0,4,0,4,205470,205470
21257,24763,,21257,24763,,21257,24763,,1,0,0,15,0,0,0,15,205610,205610
21257,24763,,21257,24763,,21257,24763,,1,0,0,15,0,0,0,15,205610,205610
21257,24763,,21257,24763,,21257,24763,,1,0,0,15,0,0,0,15,205610,205610
21257,24763,,21257,24763,,21257,24763,,1,0,0,15,0,0,0,15,205610,205610
20897,24403,,20897,24403,,20897,24403,,1,0,0,10,0,0,0,10,205647,205647
20897,24403,,20897,24403,,20897,24403,,1,0,0,10,0,0,0,10,205647,205647
20897,24403,,20897,24403,,20897,24403,,1,0,0,10,0,0,0,10,205647,205647
20897,24403,,20897,24403,,20897,24403,,1,0,0,10,0,0,0,10,205647,205647
16349,27339,,16349,27339,,16349,27339,,1,0,0,7,0,0,0,7,205708,205708
16349,27339,,16349,27339,,16349,27339,,1,0,0,7,0,0,0,7,205708,205708
16349,27339,,16349,27339,,16349,27339,,1,0,0,7,0,0,0,7,205708,205708
16349,27339,,16349,27339,,16349,27339,,1,0,0,7,0,0,0,7,205708,205708
16349,27339,,16349,27339,,16349,27339,,1,0,0,8,0,0,0,8,205726,205726
16349,27339,,16349,27339,,16349,27339,,1,0,0,8,0,0,0,8,205726,205726
16349,27339,,16349,27339,,16349,27339,,1,0,0,8,0,0,0,8,205726,205726
16349,27339,,16349,27339,,16349,27339,,1,0,0,8,0,0,0,8,205726,205726
10687,16299,,10687,16299,,12871,18483,,1,44,53,98,0,3,1,199,205841,205841
10687,16299,,10687,16299,,12871,18483,,1,44,53,98,0,3,1,199,205841,205841
10687,16299,,10687,16299,,12871,18483,,1,44,53,98,0,3,1,199,205841,205841
10687,16299,,10687,16299,,12871,18483,,1,44,53,98,0,3,1,199,205841,205841
16338,25077,,16338,25077,,16338,25077,,1,0,0,0,0,15,0,15,205887,205887
16338,25077,,16338,25077,,16338,25077,,1,0,0,0,0,15,0,15,205887,205887
16338,25077,,16338,25077,,16338,25077,,1,0,0,0,0,15,0,15,205887,205887
16338,25077,,16338,25077,,16338,25077,,1,0,0,0,0,15,0,15,205887,205887
27090,32190,34490,27090,32190,34490,27090,32190,34490,1,31,28,6,0,0,50,115,205957,205957
27090,32190,34490,27090,32190,34490,27090,32190,34490,1,31,28,6,0,0,50,115,205957,205957
27090,32190,34490,27090,32190,34490,27090,32190,34490,1,20,6,0,0,0,46,72,205957,205957
27090,32190,34490,27090,32190,34490,27090,32190,34490,1,8,12,0,0,0,4,24,205957,205957
27090,32190,34490,27090,32190,34490,27090,32190,34490,1,3,10,6,0,0,0,19,205957,205957
27090,32190,34490,27090,32190,34490,27090,32190,34490,1,3,10,6,0,0,0,19,205957,205957
8892,12092,,8892,12092,,12512,15712,,1,9,18,31,0,0,0,58,205966,205966
8892,12092,,8892,12092,,12512,15712,,1,9,18,31,0,0,0,58,205966,205966
8892,12092,,8892,12092,,12512,15712,,1,9,18,31,0,0,0,58,205966,205966
8892,12092,,8892,12092,,12512,15712,,1,3,0,0,0,0,0,3,205966,205966
8892,12092,,8892,12092,,12512,15712,,1,6,18,31,0,0,0,55,205966,205966
7756,13356,,7756,13356,,10236,15836,,1,12,23,6,5,0,3,49,206011,206011
7756,13356,,7756,13356,,10236,15836,,1,12,23,6,5,0,3,49,206011,206011
7756,13356,,7756,13356,,10236,15836,,1,11,4,0,0,0,3,18,206011,206011
7756,13356,,7756,13356,,10236,15836,,1,1,19,6,0,0,0,26,206011,206011
7756,13356,,7756,13356,,10236,15836,,1,0,0,0,5,0,0,5,206011,206011
7756,13356,,7756,13356,,10236,15836,,1,0,0,0,5,0,0,5,206011,206011
26908,36481,36481,26908,36481,36481,26908,36481,36481,1,30,25,17,0,0,12,84,206048,206048
26908,36481,36481,26908,36481,36481,26908,36481,36481,1,30,25,17,0,0,12,84,206048,206048
26908,36481,36481,26908,36481,36481,26908,36481,36481,1,30,25,17,0,0,12,84,206048,206048
26908,36481,36481,26908,36481,36481,26908,36481,36481,1,30,25,0,0,0,12,67,206048,206048
26908,36481,36481,26908,36481,36481,26908,36481,36481,1,0,0,17,0,0,0,17,206048,206048
15103,22834,24109,15103,22834,24109,24223,31954,33229,1,224,144,24,155,22,181,750,206084,206084
15103,22834,24109,15103,22834,24109,24223,31954,33229,1,224,144,24,155,20,181,748,206084,206084
15103,22834,24109,15103,22834,24109,24223,31954,33229,1,205,21,1,0,1,173,401,206084,206084
15103,22834,24109,15103,22834,24109,24223,31954,33229,1,17,119,1,0,0,4,141,206084,206084
15103,22834,24109,15103,22834,24109,24223,31954,33229,1,2,4,22,155,19,4,206,206084,206084
15103,22834,24109,15103,22834,24109,24223,31954,33229,1,1,1,7,13,2,4,28,206084,206084
15103,22834,24109,15103,22834,24109,24223,31954,33229,1,1,3,15,142,17,0,178,206084,206084
15103,22834,24109,15103,22834,24109,24223,31954,33229,1,0,0,0,0,2,0,2,206084,206084
21053,28853,,21053,28853,,21053,28853,,1,0,0,0,11,0,0,11,206224,206224
21053,28853,,21053,28853,,21053,28853,,1,0,0,0,11,0,0,11,206224,206224
21053,28853,,21053,28853,,21053,28853,,1,0,0,0,11,0,0,11,206224,206224
21053,28853,,21053,28853,,21053,28853,,1,0,0,0,11,0,0,11,206224,206224
14104,25612,,14104,25612,,14104,25612,,1,0,0,0,0,46,0,46,206279,206279
14104,25612,,14104,25612,,14104,25612,,1,0,0,0,0,46,0,46,206279,206279
14104,25612,,14104,25612,,14104,25612,,1,0,0,0,0,46,0,46,206279,206279
14104,25612,,14104,25612,,14104,25612,,1,0,0,0,0,14,0,14,206279,206279
14104,25612,,14104,25612,,14104,25612,,1,0,0,0,0,32,0,32,206279,206279
23566,28066,31686,23566,28066,31686,23566,28066,31686,1,14,22,1,0,0,13,50,206330,206330
23566,28066,31686,23566,28066,31686,23566,28066,31686,1,14,22,1,0,0,13,50,206330,206330
23566,28066,31686,23566,28066,31686,23566,28066,31686,1,12,1,0,0,0,13,26,206330,206330
23566,28066,31686,23566,28066,31686,23566,28066,31686,1,2,12,0,0,0,0,14,206330,206330
23566,28066,31686,23566,28066,31686,23566,28066,31686,1,0,9,1,0,0,0,10,206330,206330
23566,28066,31686,23566,28066,31686,23566,28066,31686,1,0,9,1,0,0,0,10,206330,206330
31970,37420,38344,31970,37420,38344,31970,37420,38344,1,20,15,14,0,0,19,68,206349,206349
31970,37420,38344,31970,37420,38344,31970,37420,38344,1,20,15,14,0,0,19,68,206349,206349
31970,37420,38344,31970,37420,38344,31970,37420,38344,1,14,1,0,0,0,19,34,206349,206349
31970,37420,38344,31970,37420,38344,31970,37420,38344,1,2,2,0,0,0,0,4,206349,206349
31970,37420,38344,31970,37420,38344,31970,37420,38344,1,4,12,14,0,0,0,30,206349,206349
31970,37420,38344,31970,37420,38344,31970,37420,38344,1,4,12,14,0,0,0,30,206349,206349
22341,29595,,22341,29595,,22341,29595,,1,0,0,5,0,0,0,5,206394,206394
22341,29595,,22341,29595,,22341,29595,,1,0,0,5,0,0,0,5,206394,206394
22341,29595,,22341,29595,,22341,29595,,1,0,0,5,0,0,0,5,206394,206394
22341,29595,,22341,29595,,22341,29595,,1,0,0,5,0,0,0,5,206394,206394
28948,36964,39390,28948,36964,39390,28948,36964,39390,1,52,50,2,0,3,24,131,206437,206437
28948,36964,39390,28948,36964,39390,28948,36964,39390,1,52,50,2,0,3,24,131,206437,206437
28948,36964,39390,28948,36964,39390,28948,36964,39390,1,30,0,0,0,0,21,51,206437,206437
28948,36964,39390,28948,36964,39390,28948,36964,39390,1,10,31,0,0,0,1,42,206437,206437
28948,36964,39390,28948,36964,39390,28948,36964,39390,1,12,19,2,0,3,2,38,206437,206437
28948,36964,39390,28948,36964,39390,28948,36964,39390,1,12,19,2,0,3,2,38,206437,206437
8953,14733,,8953,14733,,13033,18813,,1,17,8,12,0,0,16,53,206446,206446
8953,14733,,8953,14733,,13033,18813,,1,17,8,12,0,0,16,53,206446,206446
