Month_name, ORG_NAME, BID_PRICE, BID_CAPACITY, LOCATION_DESCRIPTION, OFFER_PRICE, OFFER_CAPACITY,AuctionType
October,1209,4.89,15,7,,,Obligation
October,1209,4.93,13.9,7,,,Obligation
October,1209,4.93,3.7,4,,,Obligation
October,1209,4.97,12.9,7,,,Obligation
October,1209,4.98,3.5,4,,,Obligation
October,1209,5.01,11.9,7,,,Obligation
October,1209,5.05,11,7,,,Obligation
October,1209,13.25,14.1,1,,,Obligation
October,1209,13.28,13.4,1,,,Obligation
October,1209,13.31,12.8,1,,,Obligation
October,1209,13.34,12.2,1,,,Obligation
October,1209,13.37,11.6,1,,,Obligation
October,1209,13.4,11,1,,,Obligation
October,1326,1,1,2,,,Obligation
October,1360,0.9,4,2,,,Obligation
October,1360,12.2,4.8,1,,,Obligation
October,1360,12.33,5,1,,,Obligation
June 2019 Monthly Offers,,,,,,,Obligation
June,67,1.75,160,2,,,Obligation
June,67,1.8,160,2,,,Obligation
June,67,1.85,160,2,,,Obligation
June,67,1.9,160,2,,,Obligation
June,67,1.95,175,2,,,Obligation
June,67,2,175,2,,,Obligation
June,67,2.05,175,2,,,Obligation
June,67,2.1,175,2,,,Obligation
June,67,2.15,175,2,,,Obligation
June,67,2.2,175,2,,,Obligation
June,67,2.25,175,2,,,Obligation
June,67,5.35,10.3,7,,,Obligation
June,67,5.55,10,7,,,Obligation
June,67,5.75,10,7,,,Obligation
June,67,5.8,25,4,,,Obligation
June,67,5.9,25,4,,,Obligation
June,67,6,25,4,,,Obligation
June,67,6.1,25,4,,,Obligation
June,67,13.65,30,1,,,Obligation
June,67,13.75,30,1,,,Obligation
June,67,13.95,30,1,,,Obligation
June,67,14.05,30,1,,,Obligation
June,67,14.15,30,1,,,Obligation
June,67,14.25,30,1,,,Obligation
June,84,0.01,123.9,2,,,Obligation
June,1124,4.35,3.3,7,,,Obligation
June,1124,4.6,5,7,,,Obligation
June,1124,4.9,7,7,,,Obligation
June,1002,0.15,35.5,2,,,Obligation
June,39,0.1,200,5,,,Obligation
June,39,0.1,4,5,,,Obligation
June,39,1.15,200,5,,,Obligation
June,39,1.75,150,5,,,Obligation
June,39,2,196,5,,,Obligation
June,1320,1.75,25,2,,,Obligation
June,1320,1.8,25,2,,,Obligation
June,1320,1.85,25,2,,,Obligation
June,1320,1.9,25,2,,,Obligation
June,1320,2,25,2,,,Obligation
June,1320,5.6,25,7,,,Obligation
June,1320,14.35,25,1,,,Obligation
June,1320,14.75,25,1,,,Obligation
June,1099,1.3,25,2,,,Obligation
June,1099,1.35,50,2,,,Obligation
June,1099,1.45,50,2,,,Obligation
June,1099,1.5,1,2,,,Obligation
June,1099,1.55,0.1,2,,,Obligation
June,1099,1.55,50,2,,,Obligation
June,1099,1.65,2,2,,,Obligation
June,1099,1.65,75,2,,,Obligation
June,1099,1.75,2,2,,,Obligation
June,1099,1.79,25,2,,,Obligation
June,1099,1.84,25,2,,,Obligation
June,1099,1.89,25,2,,,Obligation
June,1099,1.94,25,2,,,Obligation
June,1099,1.95,4,2,,,Obligation
June,1099,1.98,25,2,,,Obligation
June,1099,2.04,25,2,,,Obligation
June,1099,2.09,25,2,,,Obligation
June,1099,2.19,25,2,,,Obligation
June,1099,5.25,25,7,,,Obligation
June,1099,5.35,25,7,,,Obligation
June,1099,5.45,25,7,,,Obligation
June,1099,5.5,10,7,,,Obligation
June,1099,5.55,25,7,,,Obligation
June,1099,5.7,10,7,,,Obligation
June,1099,5.74,25,7,,,Obligation
June,1099,5.75,25,7,,,Obligation
June,1099,5.9,10,7,,,Obligation
June,1099,6,21,7,,,Obligation
June,1099,13.98,25,1,,,Obligation
June,1099,14.2,10,1,,,Obligation
June,1153,0,1.2,2,,,Obligation
June,1153,0,0.1,7,,,Obligation
June,1153,0,0.2,4,,,Obligation
June,33,0,3.3,2,,,Obligation
June,51,1.1,5,2,,,Obligation
June,51,1.2,10,2,,,Obligation
June,51,1.29,10,2,,,Obligation
June,51,1.5,6.6,2,,,Obligation
June,51,1.75,10,2,,,Obligation
June,51,2,10,2,,,Obligation
June,51,2.5,10,2,,,Obligation
June,51,3,10,2,,,Obligation
June,1087,0.99,20,2,,,Obligation
June,1087,1.19,15,2,,,Obligation
June,1087,1.69,10,2,,,Obligation
June,1087,2.09,15,2,,,Obligation
June,1087,2.29,10,2,,,Obligation
June,62,1.32,5,2,,,Obligation
June,62,1.42,5,2,,,Obligation
June,62,1.82,5,2,,,Obligation
June,62,2.02,5,2,,,Obligation
June,62,3.49,10,2,,,Obligation
June,62,4.49,10,2,,,Obligation
June,74,1.32,5,2,,,Obligation
June,74,1.42,5,2,,,Obligation
June,74,1.82,5,2,,,Obligation
June,74,2.02,5,2,,,Obligation
June,74,3.49,10,2,,,Obligation
June,74,4.49,10,2,,,Obligation
June,1078,1.1,5,2,,,Obligation
June,1078,1.2,5,2,,,Obligation
June,1078,1.29,6.2,2,,,Obligation
June,1078,1.75,7,2,,,Obligation
June,1078,2.25,5,2,,,Obligation
June,1078,2.5,5,2,,,Obligation
June,1078,3,10,2,,,Obligation
June,35,5.5,10,7,,,Obligation
June,35,5.75,10,7,,,Obligation
June,35,6,10,7,,,Obligation
June,35,6.25,10,7,,,Obligation
June,35,6.5,11,7,,,Obligation
June,2,1.47,250,2,,,Obligation
June,2,1.49,250,2,,,Obligation
June,2,1.51,50,2,,,Obligation
June,2,1.53,50,2,,,Obligation
June,2,1.62,10.7,2,,,Obligation
June,1017,0.01,1,2,,,Obligation
June,56,0,1.7,2,,,Obligation
June,8,13.9,10,1,,,Obligation
June,284,5.98,35,4,,,Obligation
June,284,6.23,30,4,,,Obligation
June,1095,13.25,100,1,,,Obligation
June,1095,13.5,100,1,,,Obligation
June,1095,15,150,1,,,Obligation
June,1095,16.5,199,1,,,Obligation
June,285,0.01,384,2,,,Obligation
June,1822,0,3,2,,,Obligation
June,1822,1.35,2,2,,,Obligation
June,1822,1.75,2,2,,,Obligation
June,1149,0,0.6,2,,,Obligation
June,1029,1.3,9,2,,,Obligation
June,1029,1.4,6,2,,,Obligation
June,1029,1.45,4,2,,,Obligation
June,1029,1.6,1,2,,,Obligation
June,1029,5.05,2,4,,,Obligation
June,1029,5.15,4,7,,,Obligation
June,1029,5.15,1,4,,,Obligation
June,1029,5.2,2,7,,,Obligation
June,1029,5.2,0.5,4,,,Obligation
June,1029,5.25,1,7,,,Obligation
June,1029,5.95,1,4,,,Obligation
June,1029,6,1,7,,,Obligation
June,1029,13.65,3,1,,,Obligation
June,1029,13.7,1.5,1,,,Obligation
June,1029,13.75,1,1,,,Obligation
June,1029,14,1,1,,,Obligation
June,1030,1.7,5,2,,,Obligation
June,1030,1.8,5,2,,,Obligation
June,1030,4,2,7,,,Obligation
June,1030,4.6,5,7,,,Obligation
June,1030,5.35,0.8,4,,,Obligation
June,1030,5.5,1,4,,,Obligation
June,1030,5.75,1.5,4,,,Obligation
June,1030,5.8,5,7,,,Obligation
June,1030,6,2,4,,,Obligation
June,1030,6.4,5,7,,,Obligation
June,1030,12.9,2,1,,,Obligation
June,1030,13.3,2,1,,,Obligation
June,1030,13.7,2,1,,,Obligation
June,1030,14.1,2,1,,,Obligation
June,1035,0.01,133,2,,,Obligation
June,1121,0.01,5.2,2,,,Obligation
June,1760,1.46,10,2,,,Obligation
June,1760,1.55,10,2,,,Obligation
June,1760,2.2,10,2,,,Obligation
June,1760,2.7,10.7,2,,,Obligation
June,1056,0.01,37.4,2,,,Obligation
June,1061,1.78,10,2,,,Obligation
June,1061,1.98,10,2,,,Obligation
June,1061,2.18,10.6,2,,,Obligation
June,1061,5.38,10,7,,,Obligation
June,1061,5.48,10,7,,,Obligation
June,1061,5.78,10,7,,,Obligation
June,1061,6.08,10,7,,,Obligation
June,1061,6.48,10,7,,,Obligation
June,1061,7.08,15.5,7,,,Obligation
June,1191,5.3,20,7,,,Obligation
June,1191,5.45,20,7,,,Obligation
June,1191,5.6,25,7,,,Obligation
June,1191,5.8,25,7,,,Obligation
June,1191,6,50,7,,,Obligation
June,1191,6.4,100,7,,,Obligation
June,1191,6.9,125,7,,,Obligation
June,1191,7.4,175,7,,,Obligation
June,1191,8.4,200,7,,,Obligation
June,1191,9.9,231.9,7,,,Obligation
June,1680,1.6,33.4,2,,,Obligation
June,1069,13.82,50,1,,,Obligation
June,1069,13.92,75,1,,,Obligation
June,1069,14.07,75,1,,,Obligation
June,323,13.9,72.8,1,,,Obligation
June,323,13.97,72.8,1,,,Obligation
June,323,14.04,72.8,1,,,Obligation
June,323,14.11,72.9,1,,,Obligation
June,323,14.18,72.9,1,,,Obligation
June,323,14.25,72.9,1,,,Obligation
June,1072,0.01,2.9,1,,,Obligation
June,1076,5.4,50,7,,,Obligation
June,1076,5.5,50,7,,,Obligation
June,1076,5.58,50,7,,,Obligation
June,1076,5.64,50,7,,,Obligation
June,1076,5.69,50,7,,,Obligation
June,1076,5.77,50,7,,,Obligation
June,1076,5.87,50,7,,,Obligation
June,1076,5.99,50,7,,,Obligation
June,1076,6.14,50,7,,,Obligation
June,1076,6.34,75.6,7,,,Obligation
June,1781,7.5,8.8,4,,,Obligation
June,1128,0,10.6,7,,,Obligation
June,1128,0,30.9,1,,,Obligation
June,1128,0,3.8,4,,,Obligation
June,1128,0.01,143.1,2,,,Obligation
June,1119,0.01,14.5,2,,,Obligation
June,1130,1.29,5,2,,,Obligation
June,1130,2.9,7.8,2,,,Obligation
June,1131,1.29,4,2,,,Obligation
June,1131,2.9,5.9,2,,,Obligation
June,1132,1.29,4,2,,,Obligation
June,1132,2.9,5.2,2,,,Obligation
June,1117,0,4.8,2,,,Obligation
June,1125,3.5,3.8,7,,,Obligation
June,1134,0,2,1,,,Obligation
June,1138,1,3.1,2,,,Obligation
June,1138,3,3.1,4,,,Obligation
June,1138,5,200.1,1,,,Obligation
June,1138,5,17,7,,,Obligation
June,1137,1.29,5,2,,,Obligation
June,1137,2.9,7.7,2,,,Obligation
June,1145,1.29,6,2,,,Obligation
June,1145,2.9,9.3,2,,,Obligation
June,1146,1.29,7,2,,,Obligation
June,1146,2.9,10.1,2,,,Obligation
June,1147,1.1,6.2,2,,,Obligation
June,1147,2,9.3,2,,,Obligation
June,1139,5.38,25,7,,,Obligation
June,1139,5.43,25,7,,,Obligation
June,1139,5.48,25,7,,,Obligation
June,1139,5.54,25,7,,,Obligation
June,1139,14.06,50,1,,,Obligation
June,1139,14.27,75,1,,,Obligation
June,1139,14.48,75,1,,,Obligation
June,1142,1,1.1,2,,,Obligation
June,1214,0,1.6,1,,,Obligation
June,1214,0,0.4,7,,,Obligation
June,1209,2.15,10,2,,,Obligation
June,1209,2.19,10.5,2,,,Obligation
June,1209,2.23,11,2,,,Obligation
June,1209,2.27,11.6,2,,,Obligation
June,1209,2.31,12.2,2,,,Obligation
June,1209,2.35,12.8,2,,,Obligation
June,1209,2.39,13.4,2,,,Obligation
June,1209,2.43,14.1,2,,,Obligation
June,1209,2.47,14.8,2,,,Obligation
June,1209,5.45,10,7,,,Obligation
June,1209,5.47,10,7,,,Obligation
June,1209,5.49,10,7,,,Obligation
June,1209,5.51,10,7,,,Obligation
June,1209,5.54,11,7,,,Obligation
June,1209,5.57,12.1,7,,,Obligation
June,1209,5.6,13.3,7,,,Obligation
June,1209,5.63,14.6,7,,,Obligation
June,1209,5.73,4,4,,,Obligation
June,1209,5.8,4.2,4,,,Obligation
June,1209,5.87,4.4,4,,,Obligation
June,1209,5.94,4.6,4,,,Obligation
June,1209,6.01,4.8,4,,,Obligation
June,1209,13.95,10,1,,,Obligation
June,1209,13.99,10,1,,,Obligation
June,1209,14.03,10,1,,,Obligation
June,1209,14.07,10,1,,,Obligation
June,1209,14.11,10,1,,,Obligation
June,1209,14.15,7,1,,,Obligation
June,1209,14.19,10,1,,,Obligation
June,1209,14.21,12,1,,,Obligation
June,1212,1.4,25,2,,,Obligation
June,1212,1.75,34,2,,,Obligation
June,1184,0.01,12.1,2,,,Obligation
June,1199,1,1.4,2,,,Obligation
June,1208,2.7,2,2,,,Obligation
June,1208,2.75,2,2,,,Obligation
June,1208,2.8,2,2,,,Obligation
June,1208,2.85,2.7,2,,,Obligation
June,1660,0.01,33.8,2,,,Obligation
June,1246,1.5,131.9,2,,,Obligation
June,1247,1.5,673.9,2,,,Obligation
June,1342,1.1,8,2,,,Obligation
June,1342,2,12,2,,,Obligation
June,1500,0,0.8,1,,,Obligation
June,1702,4.9,0.8,7,,,Obligation
June,1720,0.01,18.4,2,,,Obligation
June,1861,1,0.1,2,,,Obligation
June,1861,1.08,0.1,2,,,Obligation
June,1861,1.15,0.1,2,,,Obligation
June,1861,1.23,0.1,2,,,Obligation
June,1861,1.3,0.1,2,,,Obligation
June,1861,1.38,0.1,2,,,Obligation
June,1861,1.45,0.1,2,,,Obligation
June,1861,1.53,0.1,2,,,Obligation
June,1861,1.6,0.1,2,,,Obligation
June,1861,4,0.1,7,,,Obligation
June,1861,4.25,0.1,7,,,Obligation
June,1861,4.5,0.1,7,,,Obligation
June,1861,4.75,0.1,7,,,Obligation
June,1861,4.8,0.1,4,,,Obligation
June,1861,4.94,0.1,4,,,Obligation
June,1861,5,0.1,7,,,Obligation
June,1861,5.08,0.1,4,,,Obligation
June,1861,5.22,0.1,4,,,Obligation
June,1861,5.36,0.1,4,,,Obligation
June,1861,5.5,0.1,4,,,Obligation
June,1780,0,0.3,4,,,Obligation
June,1901,1.35,10,2,,,Obligation
June,1901,1.5,10,2,,,Obligation
June,1901,1.6,5,2,,,Obligation
June,1901,2.1,18.1,2,,,Obligation
June,1901,2.5,5,2,,,Obligation
June,1863,4.9,50,7,,,Obligation
June,1863,5.09,25,7,,,Obligation
June,1863,5.19,25,7,,,Obligation
June,1863,5.29,25,7,,,Obligation
June,1863,5.33,25,7,,,Obligation
June,1863,5.39,25,7,,,Obligation
June,1863,5.49,25,7,,,Obligation
June,1863,5.59,50,7,,,Obligation
June,1863,5.95,9.9,7,,,Obligation
June,1941,5.05,10.3,1,,,Obligation
July,67,1.35,50,2,,,Obligation
July,67,1.5,100,2,,,Obligation
July,67,1.6,100,2,,,Obligation
July,67,1.7,100,2,,,Obligation
July,67,1.8,100,2,,,Obligation
July,67,1.9,150,2,,,Obligation
July,67,5.8,25,4,,,Obligation
July,67,5.9,25,4,,,Obligation
July,67,6,25,4,,,Obligation
July,67,13.8,30,1,,,Obligation
July,67,14,35,1,,,Obligation
July,67,14.2,35,1,,,Obligation
July,39,0.1,20,5,,,Obligation
July,39,0.1,150,5,,,Obligation
July,39,0.1,4,5,,,Obligation
July,39,1.35,275,5,,,Obligation
July,39,1.75,275,5,,,Obligation
July,39,2.25,196,5,,,Obligation
July,1320,1.75,25,2,,,Obligation
July,1320,1.8,25,2,,,Obligation
July,1320,1.85,25,2,,,Obligation
July,1320,1.9,25,2,,,Obligation
July,1320,2,25,2,,,Obligation
July,1320,5.6,25,7,,,Obligation
July,1320,14.35,25,1,,,Obligation
July,1320,14.75,25,1,,,Obligation
July,1099,1.25,25,2,,,Obligation
July,1099,1.35,50,2,,,Obligation
July,1099,1.4,10,2,,,Obligation
July,1099,1.42,2,2,,,Obligation
July,1099,1.45,50,2,,,Obligation
July,1099,1.51,10,2,,,Obligation
July,1099,1.55,50,2,,,Obligation
July,1099,1.62,5,2,,,Obligation
July,1099,1.63,2.9,2,,,Obligation
July,1099,1.7,10,2,,,Obligation
July,1099,1.73,5.5,2,,,Obligation
July,1099,1.8,10,2,,,Obligation
July,1099,1.8,75,2,,,Obligation
July,1099,1.84,20,2,,,Obligation
July,1099,1.9,10,2,,,Obligation
July,1099,1.94,25,2,,,Obligation
July,1099,1.99,25,2,,,Obligation
July,1099,2,10,2,,,Obligation
July,1099,2.08,25,2,,,Obligation
July,1099,2.19,25,2,,,Obligation
July,1099,2.25,25,2,,,Obligation
July,1099,5.25,25,7,,,Obligation
July,1099,5.35,25,7,,,Obligation
July,1099,5.45,25,7,,,Obligation
July,1099,5.5,10,7,,,Obligation
July,1099,5.55,25,7,,,Obligation
July,1099,5.7,10,7,,,Obligation
July,1099,5.74,25,7,,,Obligation
July,1099,5.75,25,7,,,Obligation
July,1099,5.9,10,7,,,Obligation
July,1099,6,21,7,,,Obligation
July,1099,13.98,25,1,,,Obligation
July,1099,14.46,10,1,,,Obligation
July,62,1.32,5,2,,,Obligation
July,62,1.42,5,2,,,Obligation
July,62,1.82,5,2,,,Obligation
July,62,2.02,5,2,,,Obligation
July,62,3.49,10,2,,,Obligation
July,62,4.49,10,2,,,Obligation
July,74,1.32,5,2,,,Obligation
July,74,1.42,5,2,,,Obligation
July,74,1.82,5,2,,,Obligation
July,74,2.02,5,2,,,Obligation
July,74,3.49,10,2,,,Obligation
July,74,4.49,10,2,,,Obligation
July,2,1.47,250,2,,,Obligation
July,2,1.49,250,2,,,Obligation
July,2,1.51,50,2,,,Obligation
July,2,1.53,50,2,,,Obligation
July,2,1.62,10.7,2,,,Obligation
July,8,13.9,10,1,,,Obligation
July,284,5.98,35,4,,,Obligation
July,284,6.23,30,4,,,Obligation
July,1095,13.25,50,1,,,Obligation
July,1095,14.75,150,1,,,Obligation
July,1095,16.25,150,1,,,Obligation
July,1095,17.75,199,1,,,Obligation
July,1822,0,1,2,,,Obligation
July,1822,1.35,3,2,,,Obligation
July,1029,5.35,1,7,,,Obligation
July,1029,5.4,1,7,,,Obligation
July,1029,5.45,1,7,,,Obligation
July,1029,5.5,1,7,,,Obligation
July,1029,13.6,1.5,1,,,Obligation
July,1029,13.65,0.5,1,,,Obligation
July,1029,14,1,1,,,Obligation
July,1030,1.7,5,2,,,Obligation
July,1030,1.8,5,2,,,Obligation
July,1030,4,2,7,,,Obligation
July,1030,4.6,5,7,,,Obligation
July,1030,5.35,0.8,4,,,Obligation
July,1030,5.5,1,4,,,Obligation
July,1030,5.75,1.5,4,,,Obligation
July,1030,5.8,5,7,,,Obligation
July,1030,6,2,4,,,Obligation
July,1030,6.4,5,7,,,Obligation
July,1030,12.9,2,1,,,Obligation
July,1030,13.3,2,1,,,Obligation
July,1030,13.7,2,1,,,Obligation
July,1030,14.1,2,1,,,Obligation
July,1760,1.46,10,2,,,Obligation
July,1760,1.55,10,2,,,Obligation
July,1760,2.2,10,2,,,Obligation
July,1760,2.7,10.7,2,,,Obligation
July,1061,1.78,10,2,,,Obligation
July,1061,1.98,10,2,,,Obligation
July,1061,2.18,10.6,2,,,Obligation
July,1061,5.78,10,7,,,Obligation
July,1061,5.98,10,7,,,Obligation
July,1061,6.08,10,7,,,Obligation
July,1061,6.38,10,7,,,Obligation
July,1061,6.68,10,7,,,Obligation
July,1061,7.08,15.5,7,,,Obligation
July,1191,5.25,20,7,,,Obligation
July,1191,5.4,20,7,,,Obligation
July,1191,5.55,25,7,,,Obligation
July,1191,5.7,25,7,,,Obligation
July,1191,5.8,50,7,,,Obligation
July,1191,6.05,100,7,,,Obligation
July,1191,6.55,125,7,,,Obligation
July,1191,7.55,175,7,,,Obligation
July,1191,8.55,200,7,,,Obligation
July,1191,10.05,204.3,7,,,Obligation
July,1680,1.3,22.8,2,,,Obligation
July,1680,1.6,22.8,2,,,Obligation
July,1680,1.85,22.8,2,,,Obligation
July,1069,13.8,75,1,,,Obligation
July,1069,13.9,75,1,,,Obligation
July,1069,14.05,75,1,,,Obligation
July,323,13.9,76.6,1,,,Obligation
July,323,13.97,76.6,1,,,Obligation
July,323,14.04,76.6,1,,,Obligation
July,323,14.11,76.6,1,,,Obligation
July,323,14.18,76.6,1,,,Obligation
July,1076,5.41,50,7,,,Obligation
July,1076,5.51,50,7,,,Obligation
July,1076,5.59,50,7,,,Obligation
July,1076,5.65,50,7,,,Obligation
July,1076,5.7,50,7,,,Obligation
July,1076,5.78,50,7,,,Obligation
July,1076,5.88,50,7,,,Obligation
July,1076,6,50,7,,,Obligation
July,1076,6.15,50,7,,,Obligation
July,1076,6.35,75.6,7,,,Obligation
July,1781,7.5,8.8,4,,,Obligation
July,1125,3.5,3.8,7,,,Obligation
July,1147,1.1,6.2,2,,,Obligation
July,1147,2,9.3,2,,,Obligation
July,1139,5.32,25,7,,,Obligation
July,1139,5.38,25,7,,,Obligation
July,1139,5.43,25,7,,,Obligation
July,1139,5.54,25,7,,,Obligation
July,1139,14.06,50,1,,,Obligation
July,1139,14.27,75,1,,,Obligation
July,1139,14.48,75,1,,,Obligation
July,1209,2.05,10,2,,,Obligation
July,1209,2.09,10.5,2,,,Obligation
July,1209,2.13,11,2,,,Obligation
July,1209,2.17,11.6,2,,,Obligation
July,1209,2.21,12.2,2,,,Obligation
July,1209,2.25,12.8,2,,,Obligation
July,1209,2.29,13.4,2,,,Obligation
July,1209,2.33,14.1,2,,,Obligation
July,1209,2.37,14.8,2,,,Obligation
July,1209,5.43,10,7,,,Obligation
July,1209,5.45,10,7,,,Obligation
July,1209,5.47,10,7,,,Obligation
July,1209,5.49,10,7,,,Obligation
July,1209,5.52,11,7,,,Obligation
July,1209,5.55,12.1,7,,,Obligation
July,1209,5.58,13.3,7,,,Obligation
July,1209,5.61,14.6,7,,,Obligation
July,1209,5.7,3,4,,,Obligation
July,1209,5.78,3.2,4,,,Obligation
July,1209,5.86,3.4,4,,,Obligation
July,1209,5.94,3.6,4,,,Obligation
July,1209,6.02,3.8,4,,,Obligation
July,1209,13.95,10,1,,,Obligation
July,1209,13.99,10,1,,,Obligation
July,1209,14.03,7,1,,,Obligation
July,1209,14.07,10,1,,,Obligation
July,1209,14.09,12,1,,,Obligation
July,1209,14.11,14.4,1,,,Obligation
July,1209,14.13,17.3,1,,,Obligation
July,1209,14.15,20.8,1,,,Obligation
July,1212,1.4,25,2,,,Obligation
July,1212,1.75,84,2,,,Obligation
July,1246,1.5,131.9,2,,,Obligation
July,1247,1.5,673.9,2,,,Obligation
July,1342,1.1,8,2,,,Obligation
July,1342,2,12,2,,,Obligation
July,1861,2,0.9,2,,,Obligation
July,1861,6,0.5,7,,,Obligation
July,1861,6.5,0.6,4,,,Obligation
July,1901,1.35,10,2,,,Obligation
July,1901,1.5,10,2,,,Obligation
July,1901,1.6,5,2,,,Obligation
July,1901,2.1,18.1,2,,,Obligation
July,1901,2.5,5,2,,,Obligation
July,1863,4.9,50,7,,,Obligation
July,1863,4.99,35,7,,,Obligation
July,1863,5.09,25,7,,,Obligation
July,1863,5.19,25,7,,,Obligation
July,1863,5.29,25,7,,,Obligation
July,1863,5.33,25,7,,,Obligation
July,1863,5.39,25,7,,,Obligation
July,1863,5.49,50,7,,,Obligation
July,1863,5.59,75,7,,,Obligation
July,1863,5.95,21.4,7,,,Obligation
August,67,1.35,50,2,,,Obligation
August,67,1.5,100,2,,,Obligation
August,67,1.6,100,2,,,Obligation
August,67,1.7,100,2,,,Obligation
August,67,1.8,100,2,,,Obligation
August,67,1.9,150,2,,,Obligation
August,67,5.8,25,4,,,Obligation
August,67,5.9,25,4,,,Obligation
August,67,6,25,4,,,Obligation
August,67,13.65,30,1,,,Obligation
August,67,13.85,30,1,,,Obligation
August,67,14.05,35,1,,,Obligation
August,67,14.25,35,1,,,Obligation
August,39,0.1,4,5,,,Obligation
August,39,1,20,5,,,Obligation
August,39,1.35,150,5,,,Obligation
August,39,1.5,275,5,,,Obligation
August,39,1.75,275,5,,,Obligation
August,39,2.25,196,5,,,Obligation
August,1320,1.5,25,2,,,Obligation
August,1320,1.6,25,2,,,Obligation
August,1320,1.7,25,2,,,Obligation
August,1320,1.8,25,2,,,Obligation
August,1320,1.9,25,2,,,Obligation
August,1320,5.6,25,7,,,Obligation
August,1320,13.85,25,1,,,Obligation
August,1320,14.1,25,1,,,Obligation
August,1320,14.35,25,1,,,Obligation
August,1099,1.2,25,2,,,Obligation
August,1099,1.3,50,2,,,Obligation
August,1099,1.3,10,2,,,Obligation
August,1099,1.4,50,2,,,Obligation
August,1099,1.44,2,2,,,Obligation
August,1099,1.65,2.9,2,,,Obligation
August,1099,1.66,10,2,,,Obligation
August,1099,1.7,10,2,,,Obligation
August,1099,1.77,5,2,,,Obligation
August,1099,1.8,10,2,,,Obligation
August,1099,1.8,75,2,,,Obligation
August,1099,1.84,20,2,,,Obligation
August,1099,1.88,5.5,2,,,Obligation
August,1099,1.9,10,2,,,Obligation
August,1099,1.94,25,2,,,Obligation
August,1099,1.99,25,2,,,Obligation
August,1099,2,10,2,,,Obligation
August,1099,2.08,25,2,,,Obligation
August,1099,2.19,25,2,,,Obligation
August,1099,2.25,25,2,,,Obligation
August,1099,5.45,25,7,,,Obligation
August,1099,5.5,10,7,,,Obligation
August,1099,5.55,25,7,,,Obligation
August,1099,5.7,10,7,,,Obligation
August,1099,5.74,25,7,,,Obligation
August,1099,5.75,25,7,,,Obligation
August,1099,5.9,10,7,,,Obligation
August,1099,6,25,7,,,Obligation
August,1099,6,21,7,,,Obligation
August,1099,13.98,14.3,1,,,Obligation
August,1099,14.2,25,1,,,Obligation
August,1099,14.48,10,1,,,Obligation
August,62,1.32,4.6,2,,,Obligation
August,62,1.42,5,2,,,Obligation
August,62,1.82,5,2,,,Obligation
August,62,2.02,5,2,,,Obligation
August,62,3.49,10,2,,,Obligation
August,62,4.49,15,2,,,Obligation
August,74,1.32,2,2,,,Obligation
August,74,1.42,5,2,,,Obligation
August,74,1.82,5,2,,,Obligation
August,74,2.02,5,2,,,Obligation
August,74,3.49,10,2,,,Obligation
August,74,4.49,15,2,,,Obligation
August,2,1.31,250,2,,,Obligation
August,2,1.33,250,2,,,Obligation
August,2,1.35,50,2,,,Obligation
August,2,1.37,50,2,,,Obligation
August,2,1.41,50,2,,,Obligation
August,2,1.46,10.7,2,,,Obligation
August,8,13.9,10,1,,,Obligation
August,284,5.98,35,4,,,Obligation
August,284,6.23,30,4,,,Obligation
August,1095,13.25,50,1,,,Obligation
August,1095,14.75,150,1,,,Obligation
August,1095,16.25,150,1,,,Obligation
August,1095,17.75,199,1,,,Obligation
August,1822,0,1,2,,,Obligation
August,1822,1.35,3,2,,,Obligation
August,1029,4.9,4,7,,,Obligation
August,1029,4.95,2,7,,,Obligation
August,1029,5,1,7,,,Obligation
August,1029,5.45,1,7,,,Obligation
August,1029,13.4,1,1,,,Obligation
August,1029,13.45,1,1,,,Obligation
August,1029,13.5,1,1,,,Obligation
August,1029,13.95,1,1,,,Obligation
August,1030,1.7,5,2,,,Obligation
August,1030,1.8,5,2,,,Obligation
August,1030,4,2,7,,,Obligation
August,1030,4.6,5,7,,,Obligation
August,1030,5.35,0.8,4,,,Obligation
August,1030,5.5,1,4,,,Obligation
August,1030,5.75,1.5,4,,,Obligation
August,1030,5.8,5,7,,,Obligation
August,1030,6,2,4,,,Obligation
August,1030,6.4,5,7,,,Obligation
August,1030,12.9,2,1,,,Obligation
August,1030,13.3,2,1,,,Obligation
August,1030,13.7,2,1,,,Obligation
August,1030,14.1,2,1,,,Obligation
August,1760,1.37,10,2,,,Obligation
August,1760,1.55,10,2,,,Obligation
August,1760,2.2,10,2,,,Obligation
August,1760,2.7,10,2,,,Obligation
August,1760,3,15.7,2,,,Obligation
August,1061,1.78,10,2,,,Obligation
August,1061,1.98,10,2,,,Obligation
August,1061,2.18,10.6,2,,,Obligation
August,1061,5.78,10,7,,,Obligation
August,1061,5.98,10,7,,,Obligation
August,1061,6.08,10,7,,,Obligation
August,1061,6.38,10,7,,,Obligation
August,1061,6.68,10,7,,,Obligation
August,1061,7.08,15.5,7,,,Obligation
August,1191,5.2,20,7,,,Obligation
August,1191,5.35,20,7,,,Obligation
August,1191,5.5,25,7,,,Obligation
August,1191,5.65,25,7,,,Obligation
August,1191,5.75,50,7,,,Obligation
August,1191,6,100,7,,,Obligation
August,1191,6.5,125,7,,,Obligation
August,1191,7.5,175,7,,,Obligation
August,1191,8.5,200,7,,,Obligation
